,code,trade_year,trade_month,buildfinyear,houseage,buildstyle,area,pricettl,priceper,rooms,manage_y1n0
3453,234,105,11,73,32,1,91.3,10800000,118291.0,3,0
3454,235,105,10,88,17,3,84.19,9050000,107495.0,3,1
3455,235,105,11,83,22,2,77.46000000000001,8400000,108443.0,2,1
3456,235,105,10,72,33,1,91.18,9000000,98706.0,3,0
3457,234,105,10,85,20,5,42.42,6100000,143800.0,1,1
3458,241,105,10,78,27,1,185.10000000000002,9000000,48622.0,2,0
3459,241,105,11,70,35,1,84.0,5800000,69048.0,3,0
3460,241,105,11,104,1,3,167.67,19800000,131288.0,3,1
3462,241,105,10,96,9,3,94.67,10550000,111440.0,2,1
3463,247,105,10,80,25,2,150.88000000000002,10200000,67603.0,4,1
3464,241,105,10,66,39,1,65.0,5500000,84615.0,4,0
3465,224,105,11,50,55,7,105.0,4500000,42857.0,1,0
3466,247,105,10,104,1,2,99.10000000000001,11600000,117053.0,2,1
3468,241,105,10,67,38,1,74.0,16800000,227027.0,1,0
3469,247,105,10,72,33,1,81.54,7300000,89527.0,3,0
3471,251,105,10,101,4,3,146.4,8400000,57377.0,3,1
3472,251,105,10,98,7,2,99.23,7000000,70543.0,3,1
3473,251,105,10,104,1,3,127.28,6850000,57336.0,2,1
3474,251,105,10,104,1,3,133.2,7150000,56845.0,2,1
3475,251,105,9,104,1,3,167.61,9550000,60049.0,3,1
3476,251,105,9,104,1,3,175.38,10100000,60712.0,3,1
3477,249,105,10,84,21,3,83.77,4200000,50137.0,2,1
3478,251,105,10,102,3,3,154.76999999999998,7900000,51043.0,3,1
3483,251,105,10,76,29,1,126.22,7200000,57043.0,7,0
3484,251,105,11,101,4,3,140.51,8750000,62273.0,3,1
3485,249,105,11,65,40,1,74.74,4200000,56195.0,2,0
3486,249,105,11,94,11,3,97.66,6700000,68605.0,1,1
3487,251,105,10,103,2,3,160.97,10000000,62123.0,3,1
3489,251,105,10,84,21,2,100.68,3800000,37743.0,2,1
3491,237,105,11,85,20,3,153.24,8500000,55469.0,3,1
3493,237,105,11,83,22,3,134.53,7500000,55750.0,3,1
3494,242,105,10,76,29,1,112.17999999999999,10800000,96274.0,3,0
3495,220,105,11,86,19,3,151.7,20000000,131839.0,3,1
3496,221,105,11,83,22,2,123.69,8000000,64678.0,3,1
3498,238,105,10,88,17,3,101.36,7600000,74980.0,3,1
3500,241,105,9,96,9,3,111.38,9900000,105013.0,2,1
3501,234,105,10,66,39,1,97.81,7000000,71567.0,3,0
3503,234,105,10,96,9,3,89.25,17250000,193277.0,2,1
3505,234,105,10,84,21,3,82.33,11600000,140896.0,3,1
3506,221,105,10,85,20,3,203.82,12500000,61329.0,3,1
3507,220,105,9,50,55,3,110.46000000000001,11500000,104110.0,3,0
3509,248,105,11,96,9,3,155.62,12000000,77111.0,3,1
3510,242,105,9,95,10,3,160.82999999999998,15680000,108597.0,3,1
3512,244,105,10,96,9,3,129.09,9000000,69719.0,2,1
3516,220,105,10,99,6,3,54.12,10650000,196785.0,2,1
3519,220,105,10,88,17,3,98.08,13380000,136419.0,3,1
3520,220,105,10,64,41,1,88.01,8960000,101807.0,3,0
3521,220,105,11,87,18,3,139.44,18750000,156177.0,3,1
3524,251,105,11,102,3,3,138.43,8000000,62980.0,2,1
3525,222,105,11,78,27,1,95.24,7800000,81898.0,3,0
3527,231,105,10,89,16,2,98.03,3000000,30603.0,3,1
3529,241,105,10,83,22,2,97.77,9900000,101258.0,2,1
3530,241,105,10,87,18,3,155.4,13900000,108530.0,3,1
3531,241,105,11,64,41,1,74.17,4500000,60671.0,3,0
3534,237,105,10,97,8,3,147.76,10400000,70384.0,3,1
3535,238,105,9,70,35,1,68.35,4700000,68764.0,3,0
3536,235,105,10,69,36,1,90.48,10000000,110522.0,3,0
3537,238,105,10,71,34,1,89.26,4000000,44813.0,3,0
3539,231,105,10,103,2,3,137.49,19000000,142029.0,0,1
3542,231,105,10,81,24,1,131.36,5850000,44534.0,3,1
3544,236,105,9,72,33,1,193.84,8300000,42819.0,0,0
3548,244,105,10,97,8,3,216.76999999999998,16500000,76118.0,3,1
3549,237,105,9,94,11,6,162.45,2000000,12311.0,0,0
3551,235,105,11,63,42,1,90.96,8000000,87951.0,3,0
3552,221,105,11,88,17,2,172.38,13000000,75415.0,3,1
3553,241,105,11,86,19,2,185.39,20000000,107881.0,3,1
3554,221,105,10,98,7,3,176.28,16500000,92678.0,3,1
3555,251,105,10,100,5,3,131.97,8800000,66682.0,2,1
3556,249,105,11,83,22,2,140.74,6600000,46895.0,3,1
3557,251,105,10,104,1,2,186.5,10350000,54228.0,3,1
3558,251,105,8,104,1,2,162.97,9050000,55736.0,3,1
3559,251,105,10,104,1,2,157.86,8670000,53209.0,3,1
3560,249,105,10,84,21,3,121.07,5650000,46667.0,3,1
3561,251,105,11,105,0,3,111.72999999999999,5500000,47842.0,2,1
3562,251,105,11,105,0,3,167.72,8500000,50621.0,3,1
3563,251,105,11,105,0,3,119.77,6200000,51828.0,2,1
3564,251,105,11,105,0,3,165.76,8040000,48084.0,3,1
3566,241,105,10,57,48,1,38.77,4300000,110910.0,2,0
3567,241,105,11,73,32,1,55.24,4048702,73293.0,3,0
3568,241,105,10,60,45,1,65.7,5600000,85236.0,4,0
3569,241,105,11,72,33,5,7.91,526553,66568.0,1,0
3571,241,105,11,72,33,1,15.82,1056482,66781.0,2,0
3578,241,105,11,60,45,1,49.5,7100000,143434.0,2,0
3579,247,105,10,77,28,1,117.76,9000000,76427.0,3,0
3580,241,105,10,87,18,3,128.62,11000000,85523.0,3,1
3581,241,105,11,98,7,3,151.87,16150000,106341.0,3,1
3582,235,105,10,69,36,1,88.98,10400000,116880.0,3,0
3583,235,105,10,87,18,2,107.03999999999999,7250000,67732.0,3,1
3585,235,105,10,74,31,1,87.51,8600000,98274.0,3,0
3594,238,105,9,50,55,6,77.12,5000000,64834.0,6,0
3596,238,105,10,83,22,3,93.13,6100000,65500.0,3,1
3605,237,105,10,95,10,5,43.209999999999994,3170000,73363.0,1,1
3606,238,105,10,98,7,3,160.54,11000000,68519.0,3,1
3608,238,105,10,83,22,3,65.77,4300000,65379.0,2,1
3610,231,105,10,97,8,3,85.43,15800000,184947.0,2,1
3611,231,105,10,50,55,1,78.17,8980000,114878.0,3,0
3612,231,105,9,70,35,6,89.94,6330000,70380.0,3,1
3613,231,105,11,62,43,1,102.06,4800000,47031.0,2,1
3614,231,105,10,77,28,2,163.21,21680000,132835.0,4,1
3619,221,105,11,78,27,1,180.75,10300000,56985.0,4,1
3620,221,105,11,98,7,5,41.59,4500000,108199.0,1,1
3621,221,105,10,102,3,3,300.06,24500000,81650.0,4,1
3622,221,105,11,97,8,2,160.32999999999998,8700000,54263.0,3,1
3624,221,105,11,88,17,2,166.87,11160000,66878.0,4,1
3625,208,105,10,83,22,7,165.57999999999998,8200000,49523.0,0,0
3626,221,105,11,88,17,5,126.57,7000000,55305.0,1,1
3634,220,105,10,84,21,3,169.28,25000000,147684.0,4,1
3649,220,105,9,100,5,3,165.59,23280000,164671.0,3,1
3650,220,105,8,100,5,3,85.31,15380000,180284.0,2,1
3651,220,105,9,100,5,3,85.31,13640000,159887.0,2,1
3652,220,105,9,100,5,3,218.44,31650000,162837.0,4,1
3653,220,105,9,95,10,3,94.24,13800000,146435.0,3,1
3655,236,105,10,68,37,1,78.18,6000000,76746.0,2,0
3656,220,105,11,50,55,1,80.33,6500000,80916.0,3,0
3657,220,105,10,50,55,1,74.04,5350000,72258.0,3,0
3658,236,105,11,83,22,3,90.23,7200000,79796.0,3,1
3661,220,105,10,84,21,2,109.72,12100000,110281.0,3,1
3664,220,105,10,50,55,1,83.77,6710000,80100.0,3,0
3665,220,105,10,50,55,1,76.43,9200000,120372.0,1,0
3666,236,105,11,93,12,3,172.73000000000002,12376000,71645.0,4,1
3678,243,105,10,89,16,1,81.15,7000000,86260.0,3,0
3680,242,105,10,59,46,1,76.68,8000000,104330.0,3,0
3695,248,105,10,85,20,3,185.59,10200000,54960.0,4,1
3705,242,105,11,88,17,5,35.31,3700000,104786.0,1,1
3706,242,105,10,83,22,2,106.35,10200000,95910.0,3,1
3707,244,105,10,83,22,3,139.68,9000000,74834.0,2,1
3708,243,105,11,97,8,2,208.37,14100000,67668.0,3,1
3709,242,105,10,84,21,2,104.75,10000000,95465.0,3,1
3710,243,105,10,95,10,3,140.33,10850000,77318.0,3,1
3719,242,105,9,74,31,1,138.38,6000000,43359.0,4,0
3724,243,105,11,87,18,2,106.96000000000001,7600000,71055.0,3,1
3727,242,105,10,86,19,3,81.2,8000000,98522.0,2,1
3729,248,105,11,76,29,1,83.02,4000000,48181.0,3,0
3730,244,105,11,79,26,3,210.62,11500000,54601.0,4,1
3735,236,105,10,84,21,3,115.89,11560000,99750.0,3,1
3736,236,105,10,72,33,1,83.08,7000000,84256.0,3,0
3739,236,105,10,83,22,3,100.14999999999999,8900000,88867.0,3,1
3740,220,105,10,99,6,3,178.22,17500000,98193.0,3,1
3741,220,105,10,99,6,3,179.76,17000000,94571.0,3,1
3742,236,105,10,96,9,3,186.49,20600000,110462.0,3,1
3743,236,105,9,87,18,5,78.07,6000000,76854.0,1,1
3748,236,105,10,70,35,1,87.37,6100000,69818.0,2,0
3749,236,105,10,84,21,3,159.97,13500000,84391.0,3,1
3750,236,105,11,74,31,1,86.76,7650000,88174.0,3,0
3765,221,102,9,105,-3,3,228.12,27060000,130195.0,4,1
3767,221,105,10,83,22,3,145.06,12000000,82724.0,3,1
3774,208,105,11,84,21,2,142.32,4400000,30916.0,3,1
3775,221,105,11,84,21,1,87.03,2800000,32173.0,2,1
3777,221,105,11,70,35,1,84.76,3000000,35394.0,3,0
3778,221,105,10,105,0,3,179.26,11550000,68362.0,3,1
3779,221,105,10,86,19,2,69.14,6100000,88227.0,2,1
3782,231,105,10,87,18,2,89.24,7500000,84043.0,3,0
3783,222,105,10,80,25,2,210.89999999999998,16250000,77051.0,4,0
3784,231,105,11,96,9,2,158.55,22000000,138757.0,4,1
3785,231,105,9,74,31,1,118.4,6000000,50676.0,3,0
3788,231,105,10,86,19,5,41.94,6300000,150215.0,0,1
3789,231,105,10,71,34,6,127.58,13000000,101897.0,3,1
3791,222,105,10,88,17,2,145.45,9000000,61877.0,3,1
3794,239,105,11,87,18,3,116.82000000000001,4600000,39377.0,3,1
3796,238,105,11,96,9,3,140.06,9900000,70684.0,3,1
3797,237,105,10,83,22,3,103.58000000000001,5500000,53099.0,3,1
3801,237,105,11,94,11,3,134.15,9900000,73798.0,3,1
3802,238,105,10,96,9,3,129.56,10680000,82433.0,3,1
3819,235,105,10,86,19,3,216.93,22500000,103720.0,1,1
3821,234,105,11,87,18,3,66.12,8100000,122505.0,2,1
3822,235,105,10,89,16,3,158.67000000000002,17500000,110292.0,3,1
3823,234,105,11,50,55,6,104.0,22000000,211538.0,4,0
3824,235,105,10,85,20,5,43.88,3600000,82042.0,1,1
3825,235,105,10,85,20,2,103.13,14600000,141569.0,3,0
3827,241,105,10,104,1,3,241.98000000000002,28200000,125765.0,4,1
3828,247,105,11,83,22,2,95.59,8800000,92060.0,3,0
3829,241,105,11,88,17,2,94.59,10700000,113120.0,3,1
3830,247,105,10,104,1,2,129.82,14000000,107842.0,3,0
3833,241,105,9,64,41,1,57.62,7000000,121486.0,6,0
3834,247,105,10,73,32,1,98.96,9800000,99030.0,3,0
3835,241,105,10,85,20,1,49.370000000000005,2160000,43751.0,1,0
3836,241,105,10,85,20,1,54.33,2200000,40493.0,3,0
3837,224,105,10,50,55,1,201.34,4000000,19867.0,5,0
3838,249,105,10,97,8,3,142.41,14600000,102521.0,3,1
3839,251,105,11,84,21,3,131.56,7500000,57008.0,2,0
3840,252,105,11,85,20,3,51.66,980000,18970.0,1,0
3841,251,105,10,104,1,3,125.32,6820000,57029.0,2,1
3842,249,105,11,86,19,5,44.57,2800000,62823.0,1,1
3843,249,105,10,84,21,2,153.66,7300000,47507.0,3,1
3844,251,105,10,103,2,3,164.62,10800000,65606.0,3,1
3845,251,105,11,104,1,3,166.60000000000002,8000000,49873.0,3,1
3847,249,105,11,96,9,3,77.24000000000001,5800000,75091.0,1,1
3849,251,105,10,98,7,3,182.1,13070000,71774.0,3,1
3850,221,102,9,105,-3,3,171.81,20900000,139531.0,3,1
3852,251,105,11,79,26,3,43.08,2080000,48282.0,1,1
3854,241,105,10,64,41,1,97.76,10300000,105360.0,3,0
3859,220,105,9,95,10,3,267.15999999999997,38150000,142798.0,3,1
3861,221,105,11,88,17,3,41.71,2600000,62335.0,1,1
3864,238,105,10,96,9,3,134.95,12150000,107586.0,2,1
3866,241,105,10,97,8,2,93.22,10200000,109419.0,1,1
3867,241,105,10,99,6,3,163.09,16000000,98105.0,3,1
3869,247,105,9,78,27,1,90.61,8550000,94360.0,6,0
3871,234,105,10,84,21,2,128.09,15600000,121789.0,4,0
3872,235,105,11,86,19,5,44.31,5000000,112841.0,1,1
3873,235,105,7,69,36,1,48.44,3900000,80512.0,3,0
3874,234,105,10,69,36,1,83.86,9300000,110899.0,5,0
3875,235,105,10,88,17,3,102.36,9900000,101034.0,3,1
3876,235,105,10,82,23,3,86.13,10800000,125392.0,2,1
3878,231,105,11,62,43,1,93.81,12200000,130050.0,3,0
3881,251,105,11,97,8,3,125.08,7420000,63775.0,2,1
3882,249,105,11,102,3,3,121.32,9200000,75839.0,0,1
3883,221,105,10,98,7,3,95.77,8250000,86144.0,2,1
3884,221,105,11,84,21,5,40.9,4700000,114914.0,1,1
3885,221,105,10,85,20,2,110.6,9450000,85443.0,5,1
3886,251,105,11,99,6,3,121.72,6400000,60423.0,2,1
3889,236,105,11,87,18,3,81.34,12150000,149373.0,4,1
3891,242,105,10,98,7,3,296.41999999999996,26800000,94042.0,5,1
3892,242,105,10,88,17,3,56.35,4650000,82520.0,3,1
3893,243,105,10,93,12,2,137.73000000000002,12600000,98057.0,3,1
3894,242,105,10,92,13,3,171.8,17430000,101455.0,4,1
3896,243,105,10,94,11,3,118.91,8560000,71987.0,3,1
3897,220,105,10,69,36,1,62.24,7200000,115681.0,3,0
3901,221,105,10,100,5,3,125.0,15000000,120000.0,3,1
3902,251,105,11,102,3,3,177.15,9480000,58688.0,3,1
3903,235,105,10,83,22,3,74.67,7500000,100442.0,2,1
3906,247,105,11,77,28,1,102.18,8880000,86905.0,5,0
3908,241,105,11,88,17,3,84.1,9180000,109156.0,2,1
3909,241,105,10,101,4,3,113.57,13000000,114467.0,2,1
3912,236,105,11,78,27,1,117.86,12500000,106058.0,3,0
3913,231,105,10,73,32,6,105.08,20770000,197659.0,5,1
3914,231,105,10,69,36,1,66.99,6000000,89566.0,2,0
3916,231,105,11,88,17,3,89.95,17000000,188994.0,2,0
3917,220,105,11,64,41,1,92.32,21000000,227470.0,0,0
3918,220,105,11,50,55,1,64.97,6380000,98199.0,3,0
3919,236,105,11,102,3,3,204.87,17890000,90741.0,4,1
3920,236,105,11,102,3,3,178.42,16190000,90741.0,4,1
3921,236,105,11,102,3,3,178.42,16990000,95225.0,4,1
3926,236,105,11,50,55,1,91.38,8500000,93018.0,3,0
3928,220,105,1,100,5,3,217.60000000000002,35430000,184521.0,4,1
3929,239,105,11,87,18,3,113.34,4200000,37057.0,3,1
3930,251,105,10,88,17,5,41.879999999999995,5000000,119389.0,1,1
3931,251,105,10,68,37,6,124.22,8600000,69232.0,3,0
3933,224,105,11,50,55,1,78.61,1500000,19082.0,3,0
3934,249,105,7,98,7,2,86.98,6570000,75535.0,0,1
3935,251,105,10,79,26,3,30.6,2000000,65359.0,0,0
3937,251,105,10,83,22,2,151.13,9050000,59882.0,3,1
3938,251,105,10,103,2,3,264.04999999999995,29822938,130206.0,3,1
3939,251,105,10,103,2,3,168.51,27360750,162369.0,2,1
3940,251,105,10,82,23,3,165.84,9800000,59093.0,3,1
3941,251,105,11,105,0,2,233.89,14340000,65951.0,3,1
3942,251,105,11,105,0,2,232.62,14520000,66963.0,4,1
3943,224,105,11,50,55,6,88.3,2400000,27180.0,3,0
3945,241,105,11,84,21,3,47.91,6560000,136923.0,1,0
3946,247,105,11,104,1,2,152.81,17680000,115699.0,3,0
3947,241,105,11,59,46,1,69.45,5200000,74874.0,2,0
3948,241,105,11,82,23,2,128.76999999999998,11000000,85424.0,3,0
3949,247,105,10,96,9,2,257.28999999999996,28300000,109993.0,5,1
3950,241,105,9,86,19,1,72.36999999999999,8500000,117452.0,3,0
3951,241,105,11,86,19,1,35.4,3600000,101695.0,1,0
3952,241,105,10,64,41,1,96.99,11000000,113414.0,3,0
3953,241,105,11,86,19,1,76.45,9200000,120340.0,3,0
3954,241,105,11,104,1,3,213.64,22560000,111751.0,4,1
3955,241,105,11,83,22,2,142.76999999999998,12100000,84752.0,3,1
3956,241,105,11,104,1,3,168.14,22000000,130843.0,4,1
3957,235,105,10,69,36,1,98.27,12080000,122927.0,0,0
3958,235,105,10,75,30,1,106.37,10250000,96362.0,3,0
3959,234,105,10,84,21,3,77.34,10950000,141583.0,2,1
3962,235,105,10,63,42,1,53.82,5600000,104051.0,2,0
3963,235,105,11,64,41,1,65.48,7000000,106903.0,3,0
3964,235,105,11,82,23,2,125.37,23600000,188243.0,0,0
3966,235,105,10,76,29,1,89.54,4522011,50503.0,3,0
3967,235,105,11,70,35,1,114.79,9300000,81018.0,4,0
3969,235,105,11,75,30,1,106.30000000000001,7500000,70555.0,3,0
3970,235,105,11,66,39,1,97.9,9250000,94484.0,3,0
3990,237,105,11,50,55,1,85.57,4850000,56679.0,2,0
4000,235,105,11,61,44,1,44.55,4900000,109989.0,2,0
4002,242,105,11,84,21,2,130.41,14250000,109271.0,4,1
4003,242,105,10,84,21,2,113.92,7400000,64958.0,4,0
4006,231,105,11,76,29,1,54.44,3500000,64291.0,3,0
4007,221,105,10,79,26,1,120.98,9600000,79352.0,3,0
4008,221,105,10,71,34,3,76.48,5300000,69299.0,2,1
4009,208,105,11,83,22,2,169.25,7500000,44313.0,3,1
4010,221,105,11,68,37,1,99.86,6000000,60084.0,3,0
4011,221,105,11,81,24,3,132.15,6500000,49187.0,3,1
4012,221,105,11,84,21,3,40.13,4500000,112136.0,2,1
4013,221,105,11,88,17,3,53.690000000000005,5800000,108028.0,2,0
4020,236,105,10,92,13,3,145.86,10700000,73358.0,3,1
4022,220,105,11,76,29,1,60.22,6300000,104616.0,2,0
4023,220,105,10,96,9,3,159.45999999999998,13320000,83532.0,3,1
4027,236,105,10,74,31,1,74.3,5680000,76447.0,3,0
4029,220,105,10,86,19,5,46.17,6000000,129955.0,1,1
4032,236,105,11,66,39,1,61.28,5700000,93016.0,3,0
4033,236,105,10,79,26,3,113.38,4780000,42159.0,1,1
4038,242,105,11,64,41,1,37.7,4250000,112732.0,2,0
4041,242,105,10,69,36,1,110.81,4000000,36098.0,4,0
4048,242,105,10,63,42,1,89.79,9300000,103575.0,2,0
4049,242,105,10,77,28,1,93.45,8300000,88818.0,3,0
4050,244,105,10,95,10,3,154.3,10260000,66494.0,3,1
4052,242,105,9,72,33,1,81.38,6880000,84542.0,3,0
4053,242,105,11,58,47,6,111.6,10000000,89606.0,5,0
4054,242,105,10,89,16,3,73.9,7300000,98782.0,2,1
4055,242,105,11,92,13,3,164.8,11500000,69782.0,4,1
4056,242,105,11,64,41,1,33.0,3450000,104545.0,2,0
4061,248,105,11,97,8,2,195.01,5631241,28877.0,3,1
4063,242,105,11,70,35,1,63.01,4950000,78559.0,2,0
4065,242,105,10,65,40,6,100.2,12500000,124750.0,0,0
4069,242,105,11,69,36,1,88.33,7500000,84909.0,2,0
4070,244,105,11,83,22,5,67.04,4580000,68317.0,1,1
4074,248,105,11,85,20,5,31.86,2600000,81607.0,1,1
4075,244,105,11,69,36,6,63.83,4500000,70500.0,4,0
4082,243,105,10,68,37,1,70.33,4580000,65122.0,3,0
4083,243,105,10,68,37,1,70.33,4500000,63984.0,3,0
4091,220,105,10,70,35,1,79.16,8200000,103588.0,3,0
4094,236,105,11,81,24,2,88.82000000000001,7700000,86692.0,2,1
4095,236,105,11,72,33,1,92.66,8400000,90654.0,3,0
4097,220,105,10,50,55,1,77.7,8380000,107851.0,3,0
4098,236,105,11,70,35,1,104.13,8650000,83069.0,3,0
4099,236,105,11,83,22,3,126.92,11400000,89820.0,3,1
4101,221,105,10,73,32,1,83.77,7000000,83562.0,3,0
4103,221,105,11,88,17,5,46.11,2750000,59640.0,1,1
4143,231,105,10,68,37,1,67.56,5800000,85850.0,3,0
4144,231,105,10,72,33,1,79.14,10560000,133434.0,4,0
4256,231,105,11,103,2,5,66.46,7550000,113602.0,1,1
4257,231,105,11,84,21,3,121.5,4400000,36214.0,1,1
4258,231,105,10,99,6,3,92.05,10000000,108637.0,2,1
4265,239,105,11,83,22,2,108.91,4100000,37646.0,3,1
4268,238,105,11,83,22,2,135.0,9500000,70370.0,3,0
4285,238,105,10,96,9,1,93.81,8300000,88477.0,3,0
4286,235,105,10,70,35,1,93.6,8500000,90812.0,3,0
4287,235,105,11,72,33,1,105.43,12200000,115717.0,3,0
4288,234,105,11,64,41,1,96.57,11350000,117531.0,3,0
4294,235,105,11,86,19,3,54.07,6250000,115591.0,1,1
4296,235,105,11,66,39,1,73.84,7450000,100894.0,3,0
4297,235,105,11,86,19,3,81.47,10330000,126795.0,2,1
4299,235,105,10,97,8,3,136.43,21500000,157590.0,3,1
4300,235,105,10,75,30,1,97.27,10780000,110826.0,3,1
4301,235,105,11,68,37,1,69.94,5360000,76637.0,3,0
4303,235,105,11,58,47,1,81.09,8300000,102355.0,4,0
4304,241,105,11,70,35,1,102.0,10800000,105882.0,3,0
4305,241,105,10,96,9,3,163.52999999999997,15000000,91726.0,3,1
4306,247,105,11,81,24,2,79.6,9150000,114950.0,2,1
4308,247,105,11,83,22,3,156.59,12450000,79507.0,3,1
4309,241,105,10,54,51,6,2.86,110000,38462.0,3,0
4318,241,105,11,104,1,3,117.86,4680000,39708.0,3,0
4334,247,105,11,71,34,1,87.58,6800000,77643.0,3,0
4335,247,105,10,73,32,1,131.22,11000000,83829.0,3,0
4336,224,105,11,50,55,1,90.22,2200000,24385.0,3,0
4337,251,105,10,90,15,3,180.93,6442615,35608.0,0,1
4338,251,105,10,83,22,5,44.46,3000000,67476.0,1,1
4339,251,105,11,98,7,3,165.03,9800000,59383.0,3,1
4340,251,105,10,96,9,3,86.86,10300000,118582.0,0,1
4341,251,105,10,99,6,3,175.74,11580000,65893.0,3,1
4344,251,105,10,78,27,1,35.32,1800000,50963.0,1,0
4345,251,105,11,104,1,3,160.64999999999998,7720000,51172.0,3,1
4347,241,105,9,61,44,1,67.0,5000000,74627.0,2,0
4348,251,105,11,104,1,3,102.46000000000001,5000000,48800.0,1,0
4352,242,105,11,83,22,3,125.11,10000000,79930.0,3,1
4359,231,105,10,84,21,3,167.27,12750000,82992.0,4,1
4360,221,105,11,86,19,1,37.06,2500000,67476.0,2,0
4372,238,105,10,76,29,1,88.77,4800000,54072.0,2,0
4375,235,105,10,80,25,1,116.01,11200000,96543.0,3,1
4376,234,105,10,85,20,5,55.07,8800000,159797.0,1,1
4377,234,105,10,64,41,1,90.69,11800000,130114.0,3,0
4378,235,105,10,69,36,1,86.11,3600000,41807.0,3,1
4379,251,105,11,86,19,3,130.42,7000000,53673.0,3,1
4380,251,104,12,105,-1,3,195.16000000000003,14150000,72505.0,3,1
4381,208,105,11,83,22,1,129.8,6500000,50077.0,2,0
4383,251,102,3,105,-3,3,193.5,13200000,81564.0,3,1
4384,251,102,6,105,-3,3,144.01999999999998,10230000,84000.0,2,1
4385,251,102,3,105,-3,3,161.59,11360000,81235.0,3,1
4386,251,102,3,105,-3,3,177.0,12750000,80794.0,3,1
4387,251,102,3,105,-3,3,148.81,10380000,82643.0,3,1
4388,251,102,3,105,-3,3,148.81,10500000,82821.0,3,1
4389,251,102,5,105,-3,3,143.70999999999998,10680000,86575.0,2,1
4390,251,102,5,105,-3,3,143.70999999999998,10650000,86295.0,2,1
4391,251,102,4,105,-3,3,143.76,9460000,75159.0,2,1
4392,251,102,4,105,-3,3,148.58999999999997,9680000,76559.0,2,1
4393,251,102,4,105,-3,3,148.68,9200000,71327.0,2,1
4394,251,102,12,105,-3,3,143.76,8700000,70869.0,2,1
4395,251,102,4,105,-3,3,191.76,13070000,77106.0,3,1
4396,251,102,5,105,-3,3,154.81,10450000,78198.0,3,1
4397,251,102,3,105,-3,3,154.81,9670000,72449.0,3,1
4398,251,102,4,105,-3,3,228.48,13780000,73855.0,3,1
4399,251,105,6,105,0,3,154.81,10530000,78874.0,3,1
4400,251,102,10,105,-3,3,143.76,9000000,73667.0,2,1
4401,231,105,10,89,16,3,197.82,23300000,117784.0,4,1
4402,222,105,8,66,39,1,124.44,7150000,57457.0,4,0
4403,242,105,11,64,41,1,63.35,3753000,59242.0,3,0
4406,243,105,10,93,12,3,148.07999999999998,14800000,99946.0,4,1
4408,242,105,11,85,20,3,100.84,9700000,96192.0,3,1
4409,242,105,10,97,8,3,152.2,12660000,83180.0,3,1
4410,243,105,11,95,10,3,161.59,14750000,98255.0,3,1
4411,244,105,10,96,9,2,303.23,22150000,73047.0,4,1
4412,242,105,11,94,11,3,101.4,10400000,110753.0,2,1
4413,220,105,11,99,6,5,41.019999999999996,9000000,219405.0,1,1
4414,220,105,11,90,15,3,58.95,9500000,161154.0,3,1
4415,220,105,10,95,10,3,182.82999999999998,17850000,97632.0,4,1
4416,231,105,11,72,33,1,95.34,5400000,56639.0,4,0
4417,231,105,11,67,38,6,82.98,5800000,69896.0,3,0
4418,231,105,11,95,10,3,36.79,6800000,184833.0,2,1
4419,221,105,11,100,5,3,132.38,12370000,95943.0,3,1
4421,234,105,11,87,18,3,91.75,11000000,119891.0,3,1
4422,235,105,9,58,47,1,75.0,12500000,166667.0,3,0
4424,220,105,10,84,21,3,123.16999999999999,10400000,84436.0,3,1
4425,220,105,10,50,55,1,81.48,20000000,245459.0,2,0
4426,220,105,10,50,55,1,81.93,10000000,122055.0,0,0
4427,220,105,10,62,43,1,88.31,9500000,107576.0,4,0
4429,248,105,11,87,18,1,171.73,8000000,46585.0,4,0
4430,242,105,11,69,36,1,94.16,15000000,159303.0,3,0
4431,236,105,9,83,22,2,140.62,3500000,24890.0,3,0
4432,239,105,11,87,18,2,153.58,6000000,39068.0,3,1
4433,252,105,11,71,34,6,87.45,7000000,80046.0,3,0
4434,251,105,10,104,1,2,161.88,8500000,52069.0,3,1
4435,251,105,11,104,1,3,161.20999999999998,9180000,60440.0,3,1
4436,251,105,11,104,1,3,154.13,7850000,50931.0,2,1
4437,251,105,11,105,0,2,153.95,10300000,66905.0,2,1
4438,251,105,10,105,0,3,186.74,9800000,52479.0,3,1
4439,251,105,9,85,20,5,36.69,2400000,65413.0,0,1
4440,251,105,11,95,10,5,47.83,3300000,68994.0,1,1
4441,251,105,11,75,30,1,117.22,6600000,56304.0,5,0
4442,251,105,10,67,38,1,78.0,5100000,65385.0,3,0
4445,251,105,11,102,3,3,154.78,8800000,56855.0,3,1
4446,251,105,11,97,8,2,151.64,14000000,92324.0,3,1
4447,251,105,10,102,3,3,128.20999999999998,8000000,62398.0,3,1
4448,251,105,11,90,15,3,115.15,7300000,63396.0,3,0
4449,251,105,11,104,1,3,123.81,5580000,48453.0,2,1
4450,251,105,11,104,1,3,123.81,5300000,45585.0,2,1
4451,251,105,10,104,1,3,120.41999999999999,7100000,63319.0,1,1
4452,251,105,10,104,1,3,166.39999999999998,9300000,58018.0,3,1
4453,251,105,8,104,1,3,168.36,9500000,59459.0,3,1
4454,251,105,11,104,1,3,141.91,7450000,54691.0,3,1
4457,251,105,11,104,1,3,242.76999999999998,12100000,56952.0,4,1
4458,251,105,11,104,1,3,193.19,9600000,57134.0,3,1
