,code,trade_year,trade_month,buildfinyear,houseage,buildstyle,area,pricettl,priceper,rooms,manage_y1n0
4813,239,107,2,50,57,6,116.4,7000000,60137.0,0,0
4818,239,107,2,96,11,3,146.7,8100000,55215.0,3,1
4819,238,107,2,94,13,2,254.59,23000000,90341.0,4,1
4820,239,107,2,50,57,6,76.56,4680000,61129.0,0,0
4821,238,106,12,65,41,1,64.5,5100000,79070.0,2,0
4822,237,107,3,50,57,1,91.44,3500000,38276.0,0,0
4823,238,107,3,96,11,3,133.53,8700000,65154.0,3,1
4824,234,107,2,89,18,3,123.31,13700000,111102.0,3,1
4827,235,107,2,67,40,1,81.9,7700000,94017.0,3,0
4828,235,107,2,96,11,5,36.980000000000004,6000000,162250.0,1,1
4829,235,107,1,62,45,1,68.55,8450000,123268.0,3,0
4830,234,107,3,84,23,3,124.64000000000001,16880000,135430.0,3,1
4831,241,107,1,101,6,3,92.41,13000000,140677.0,2,1
4832,247,107,3,87,20,3,149.26999999999998,14450000,96804.0,3,1
4833,241,107,3,89,18,3,126.96000000000001,13100000,103182.0,3,1
4834,241,107,3,68,39,1,69.0,5400000,78261.0,2,0
4838,241,107,2,69,38,2,25.0,2820000,112800.0,1,1
4839,241,107,2,86,21,3,92.19,9000000,97624.0,3,1
4840,241,107,2,104,3,3,275.02,41600000,151262.0,4,1
4841,241,107,1,81,26,1,82.11,7300000,88905.0,4,0
4842,241,107,3,66,41,1,63.0,5800000,92063.0,1,0
4843,251,107,1,86,21,2,158.5,6800000,42902.0,3,1
4844,251,107,2,103,4,3,161.07999999999998,9800000,60839.0,3,1
4845,251,107,2,85,22,3,113.47,9408000,82912.0,3,1
4846,251,107,3,65,42,1,74.67,4700000,62944.0,3,0
4851,251,102,9,106,-4,3,149.84,10260000,75294.0,3,1
4852,251,107,3,85,22,3,63.56,3300000,51919.0,2,1
4853,249,107,2,82,25,3,197.57,9200000,46566.0,3,1
4854,251,107,2,105,2,2,216.21,13000000,60127.0,4,1
4855,251,107,2,105,2,3,80.4,5350000,66542.0,2,1
4857,251,107,3,77,30,1,109.0,5500000,50459.0,5,0
4858,207,107,3,73,34,5,37.400000000000006,500000,13369.0,0,1
4859,221,107,3,88,19,3,41.31,2300000,55677.0,1,1
4860,221,107,3,86,21,1,115.71000000000001,6300000,54446.0,2,1
4861,221,107,2,96,11,3,222.61,21780000,97839.0,4,1
4917,242,107,2,66,41,1,64.99,4500000,69241.0,2,0
4919,231,107,3,84,23,3,101.03,6100000,60384.0,1,1
4920,231,107,3,95,12,3,66.55,11380000,170999.0,2,1
4923,231,107,2,71,36,1,64.2,3300000,51402.0,3,0
4925,231,107,2,85,22,3,144.88,6435000,44416.0,3,1
4927,231,107,2,95,12,5,36.19,7000000,193424.0,1,1
4928,231,107,2,61,46,1,13.8,1600000,115942.0,3,0
4929,231,106,12,93,13,3,235.8,29800000,126378.0,2,1
4930,231,107,1,95,12,6,196.68,16280000,82770.0,3,1
4932,248,107,3,81,26,2,142.85999999999999,8000000,55999.0,4,1
4935,242,107,3,66,41,1,15.34,630000,41069.0,2,0
4941,244,107,3,96,11,5,47.46,3600000,75853.0,1,1
4943,242,107,1,95,12,3,135.06,13500000,99956.0,3,1
4945,244,107,3,98,9,3,155.05,9180000,59207.0,3,1
4947,236,107,1,85,22,3,95.96000000000001,9310000,97020.0,3,1
4948,220,107,2,64,43,1,66.84,7200000,107720.0,2,0
4949,236,107,2,50,57,1,72.72,7500000,103135.0,4,0
4950,220,107,2,65,42,5,30.0,2400000,80000.0,1,0
4952,236,107,2,83,24,3,120.75,11780000,97557.0,3,1
4953,220,107,2,50,57,1,78.41,9890440,126137.0,1,0
4956,220,107,2,67,40,1,90.01,7700000,85546.0,4,0
4957,220,107,1,86,21,3,175.48000000000002,23080000,131525.0,4,1
4959,220,106,12,50,56,1,146.88,9200000,62636.0,2,0
4960,236,107,3,74,33,1,79.84,6170000,77280.0,3,0
4961,220,107,3,96,11,3,72.88,7300000,100165.0,2,1
4977,220,107,2,96,11,3,128.03,14680000,114661.0,3,1
4978,220,107,2,50,57,1,66.05,10000000,151400.0,3,0
4980,236,107,2,98,9,3,197.48000000000002,20580000,104213.0,4,1
4981,220,107,1,64,43,1,74.5,6800000,91275.0,2,1
4983,236,107,3,50,57,1,61.0,6000000,98361.0,3,0
4984,220,107,2,50,57,1,71.77,6000000,83600.0,2,0
4985,220,107,2,86,21,2,114.72,12350000,107653.0,3,1
4986,220,107,3,50,57,1,74.9,10300000,137517.0,3,0
4987,236,106,11,84,22,3,70.08,7000000,99886.0,2,1
4988,220,107,2,99,8,3,134.62,18300000,135938.0,3,1
4992,244,107,2,96,11,2,171.99,11200000,65120.0,4,1
4994,242,107,1,97,10,5,61.52,6900000,112159.0,1,1
4997,242,107,3,94,13,3,129.41,13730000,106097.0,3,1
5003,242,107,2,82,25,2,68.21,6300000,92362.0,2,1
5006,231,107,2,87,20,1,145.01,10650000,73443.0,3,1
5007,231,107,1,69,38,1,92.63,8000000,86365.0,3,0
5008,231,107,2,102,5,3,110.17,16000000,145230.0,2,1
5010,231,107,2,70,37,1,96.09,6500000,67645.0,3,0
5012,231,107,2,70,37,1,100.07,7150000,71450.0,3,0
5013,231,107,3,96,11,6,191.61,28000000,146130.0,4,0
5015,231,107,2,92,15,5,42.43,6000000,141409.0,1,1
5016,231,107,3,66,41,1,102.15,12000000,117474.0,3,0
5017,231,107,2,102,5,3,37.61,6500000,172826.0,2,1
5018,242,107,3,80,27,3,68.45,6700000,97882.0,2,1
5025,243,107,2,92,15,2,77.03999999999999,7900000,102544.0,2,1
5040,221,107,2,50,57,1,45.1,4200000,93126.0,2,0
5041,207,107,2,69,38,1,107.54,1700000,15808.0,3,0
5042,221,107,3,70,37,1,94.94,7200000,75837.0,3,0
5044,221,106,12,106,0,3,147.85,16300000,120313.0,3,1
5045,221,107,2,106,1,3,110.36,12180000,126435.0,2,1
5046,221,107,3,86,21,2,117.35,7500000,82719.0,3,1
5052,208,107,1,82,25,1,123.99,3200000,25809.0,3,0
5053,251,107,1,103,4,3,164.26,15900000,96798.0,2,1
5055,251,107,3,96,11,5,33.84,2400000,70922.0,0,1
5056,252,107,3,71,36,1,92.99,1900000,20432.0,3,0
5058,249,107,2,83,24,3,159.12,6600000,41478.0,3,1
5060,249,107,2,103,4,6,261.94,21000000,80171.0,4,0
5061,249,107,2,82,25,2,97.07000000000001,6000000,61811.0,3,0
5062,251,107,3,103,4,3,192.61,28418433,147544.0,3,1
5064,241,107,2,66,41,1,91.0,8000000,87912.0,3,0
5065,241,107,1,71,36,1,92.0,6700000,72826.0,3,0
5066,247,107,3,104,3,3,208.17000000000002,20300000,116499.0,3,1
5067,241,107,2,70,37,1,124.0,9960000,80323.0,3,0
5068,241,107,2,84,23,1,39.0,6200000,158974.0,1,0
5069,241,107,3,84,23,3,133.48,12680000,94996.0,3,1
5077,241,107,3,87,20,3,133.75,12500000,93458.0,3,1
5078,247,107,2,70,37,1,64.6,6300000,97523.0,3,0
5083,234,107,2,50,57,1,84.27,8800000,104426.0,3,0
5085,235,107,2,97,10,2,185.57999999999998,16000000,86216.0,4,1
5087,235,107,3,58,49,6,97.68,21000000,214988.0,5,0
5101,239,107,3,50,57,1,117.6,5000000,42517.0,3,0
5103,238,107,1,73,34,1,79.96,5300000,66283.0,3,0
5123,238,107,1,84,23,3,83.42,5500000,65931.0,2,0
5125,237,107,3,86,21,3,114.31,7250000,63424.0,3,1
5130,237,107,2,81,26,2,136.87,7200000,52605.0,3,0
5131,235,107,3,90,17,3,119.47,15200000,127229.0,2,1
5136,235,107,2,69,38,1,84.15,7300000,86750.0,3,0
5140,234,106,12,78,28,1,69.91,8870000,126877.0,2,0
5142,235,107,2,97,10,3,120.54999999999998,11000000,91248.0,3,1
5144,221,107,2,83,24,2,124.34,7500000,60318.0,3,1
5146,241,107,2,97,10,3,129.19,14680000,121590.0,3,1
5147,241,107,2,104,3,3,108.25,13000000,122762.0,2,1
5148,241,107,3,83,24,3,129.14000000000001,13600000,105312.0,2,1
5149,228,107,3,86,21,2,110.38,1800000,16307.0,3,1
5150,224,107,3,66,41,1,168.7,4300000,25489.0,6,0
5152,251,107,2,105,2,3,194.11,14780000,86173.0,3,1
5153,249,107,2,106,1,3,137.35,9900000,79514.0,2,1
5154,251,107,3,84,23,5,50.160000000000004,3465000,69079.0,1,1
5160,243,107,2,96,11,2,142.94,12900000,92675.0,3,1
5161,242,107,3,82,25,3,52.19,4200000,80475.0,1,1
5162,242,106,11,78,28,1,115.46,5600000,48502.0,3,1
5167,220,107,1,62,45,6,100.92,12151900,120411.0,3,0
5168,220,107,2,50,57,1,86.91,7000000,80543.0,3,0
5169,220,107,2,101,6,3,348.94,58800000,168510.0,2,1
5171,234,107,2,69,38,1,92.33,7500000,81230.0,3,0
5172,234,107,2,59,48,1,56.1,7500000,133690.0,3,0
5173,234,107,2,69,38,1,81.86,10800000,131933.0,2,0
5175,237,107,3,50,57,1,83.34,5000000,59995.0,2,0
5204,221,107,3,84,23,2,75.44,6500000,86161.0,2,1
5207,248,107,2,87,20,2,120.56,7700000,63869.0,3,1
5211,224,107,3,84,23,2,114.58,3450000,30110.0,3,1
5212,251,102,8,106,-4,3,66.36,5980000,90115.0,1,1
5213,251,102,8,106,-4,3,103.47,6190000,63487.0,2,1
5215,234,107,2,96,11,3,178.06,20880000,142335.0,3,1
5219,220,107,1,63,44,6,72.47,6300000,86933.0,0,0
5220,220,107,3,61,46,1,72.45,12200000,168392.0,3,0
5221,238,107,3,83,24,3,46.480000000000004,3700000,79604.0,2,1
5222,236,107,2,83,24,3,67.99000000000001,6380000,93837.0,2,1
5223,220,107,3,66,41,5,24.6,2200000,89431.0,1,0
5224,220,106,12,69,37,1,110.12,9150000,83091.0,3,0
5225,242,106,12,57,49,6,202.53,30000000,148126.0,4,0
5226,242,107,2,69,38,1,94.64,8200000,86644.0,3,0
5227,243,107,2,95,12,3,90.11999999999999,7100000,78784.0,2,1
5228,244,107,1,97,10,3,323.93,26500000,87444.0,3,1
5229,242,107,2,95,12,3,131.28,13200000,100548.0,3,1
5230,244,107,3,83,24,3,72.64,5300000,72963.0,2,1
5231,242,107,3,78,29,1,101.05999999999999,7800000,77182.0,3,0
5232,242,107,2,85,22,3,162.27,8400000,51766.0,3,1
5233,251,107,2,105,2,3,208.36,12370000,61241.0,4,1
5234,241,107,3,96,11,3,139.54,15000000,126509.0,2,1
5235,241,107,2,85,22,3,90.68,10600000,116895.0,2,1
5236,241,107,2,96,11,3,173.08,19000000,123007.0,4,1
5237,247,107,1,94,13,2,103.67,13100000,126362.0,5,1
5239,221,107,3,75,32,1,91.77,11800000,128582.0,3,0
5240,231,107,2,102,5,3,210.48,31000000,157557.0,4,1
5242,231,107,2,95,12,3,178.19,21000000,135010.0,3,1
5243,231,107,3,69,38,1,23.9,1400000,58577.0,3,0
5247,235,106,11,97,9,3,139.04,14400000,103567.0,3,1
5250,235,107,2,65,42,1,92.96,6910000,74333.0,3,0
5253,234,107,3,59,48,1,98.94,12000000,121286.0,3,0
5255,235,107,2,66,41,1,89.6,7200000,80357.0,3,0
5262,237,107,3,95,12,5,43.209999999999994,3200000,74057.0,1,1
5263,237,107,3,95,12,5,86.42,6000000,69428.0,1,1
5267,238,107,1,96,11,3,246.25,21480000,87228.0,4,1
5268,238,107,1,95,12,3,182.63,12500000,68444.0,3,1
5273,239,107,1,70,37,1,81.62,3000000,36756.0,3,0
5275,247,107,3,86,21,2,154.53,13300000,86067.0,4,0
5276,247,107,2,80,27,2,133.24,11880000,89162.0,3,1
5280,241,107,3,87,20,3,100.09,7000000,69937.0,3,1
5283,241,106,11,70,36,1,36.0,4500000,125000.0,2,0
5285,241,107,2,84,23,2,83.45,8510000,101977.0,3,1
5292,251,102,9,106,-4,3,111.28999999999999,6350000,59977.0,2,1
5293,251,102,8,106,-4,3,153.09,9960000,71247.0,3,1
5294,251,102,9,106,-4,3,111.28999999999999,6570000,62272.0,2,1
5295,251,102,9,106,-4,3,118.9,6760000,66546.0,2,1
5296,251,102,8,106,-4,3,116.28,7460000,72683.0,2,1
5297,251,102,9,106,-4,3,127.94,7460000,65499.0,2,1
5298,251,102,8,106,-4,3,109.0,6830000,65505.0,2,1
5299,251,102,8,106,-4,3,109.0,6930000,66574.0,2,1
5300,251,102,11,106,-4,3,108.82,7130000,70450.0,2,1
5301,251,102,10,106,-4,3,101.66,6470000,67486.0,2,1
5302,251,102,9,106,-4,3,121.65,6420000,59355.0,2,1
5303,251,102,9,106,-4,3,153.7,7900000,55917.0,3,1
5304,251,102,9,106,-4,3,152.32,9980000,71452.0,3,1
5305,251,102,7,106,-4,3,175.86,13170000,79494.0,3,1
5306,251,102,7,106,-4,3,172.16,13180000,80230.0,3,1
5307,251,102,6,106,-4,3,192.85,13600000,73958.0,3,1
5308,251,102,7,106,-4,3,272.75,20260000,81304.0,4,1
5309,251,102,10,106,-4,3,290.64,24100000,88701.0,4,1
5310,251,102,9,106,-4,3,202.55,13887000,80023.0,3,1
5311,251,102,7,106,-4,3,287.53,25290000,95927.0,4,1
5312,251,102,7,106,-4,3,269.03999999999996,21920000,87499.0,4,1
5313,251,102,7,106,-4,3,191.65,16400000,90849.0,3,1
5314,251,102,9,106,-4,3,256.78,20600000,86307.0,4,1
5316,251,107,1,106,1,3,120.82,7000000,57937.0,2,1
5317,249,107,2,86,21,3,104.8,6050000,57729.0,3,1
5318,251,107,2,105,2,3,191.71,13600000,70940.0,3,1
5319,251,102,8,106,-4,3,148.70999999999998,9100000,66599.0,3,1
5320,251,102,9,106,-4,3,102.52000000000001,7260000,75316.0,2,1
5321,251,102,9,106,-4,3,124.7,6950000,62327.0,2,1
5322,251,102,8,106,-4,3,152.48000000000002,9520000,69221.0,3,1
5323,251,107,2,96,11,5,38.8,2770000,71392.0,0,1
5324,251,107,3,106,1,3,200.89,10620000,52865.0,3,1
5325,251,102,9,106,-4,3,153.15,9170000,64753.0,3,1
5326,251,102,8,106,-4,3,66.36,6530000,98403.0,1,1
5327,251,106,7,106,0,3,251.3,28550000,120584.0,2,1
5328,251,102,8,106,-4,3,241.35,30000000,133202.0,2,1
5329,251,107,2,96,11,2,147.04,9250000,62908.0,3,1
5330,251,102,11,106,-4,3,122.27000000000001,6800000,55615.0,2,1
5331,251,102,11,106,-4,3,121.65,7150000,58775.0,2,1
5332,208,107,2,86,21,5,40.239999999999995,1050000,26093.0,1,1
5333,208,107,3,86,21,5,39.91,1200000,30068.0,1,1
5335,221,107,3,106,1,5,83.36,8800000,105566.0,1,1
5337,221,107,2,98,9,3,208.4,19500000,93570.0,4,1
5340,221,107,3,87,20,3,141.79,12950000,91332.0,5,1
5341,221,107,2,95,12,2,137.22,11680000,85119.0,3,1
5342,221,107,3,70,37,1,94.21,6000000,63688.0,3,0
5345,221,107,3,84,23,3,65.46000000000001,3800000,58051.0,2,1
5349,231,107,2,85,22,1,93.60000000000001,8300000,103455.0,3,1
5350,231,107,2,63,44,1,88.05,15200000,172629.0,3,0
5352,231,107,3,70,37,1,206.18,8500000,41226.0,4,0
5354,248,107,3,83,24,2,119.98,5500000,45841.0,3,0
5358,248,107,2,83,24,2,127.1,7700000,60582.0,3,1
5360,231,107,2,83,24,3,128.01999999999998,10800000,84362.0,2,1
5361,231,107,2,71,36,1,74.48,5900000,79216.0,3,0
5362,231,107,2,50,57,1,98.07,11500000,117263.0,3,0
5363,231,107,3,73,34,1,1.74,88168,50671.0,4,0
5364,231,107,3,99,8,5,75.2,5000000,66489.0,1,1
5366,242,107,2,85,22,3,162.26999999999998,9100000,56079.0,3,1
5370,242,107,2,71,36,1,64.55,4600000,71263.0,2,0
5373,242,107,2,77,30,1,20.77,1300000,62590.0,3,0
5380,244,107,2,97,10,3,140.95999999999998,9700000,68814.0,2,1
5381,242,107,1,69,38,1,87.89,6000000,68267.0,3,0
5382,244,107,2,95,12,2,164.69,10800000,65578.0,3,1
5389,220,107,3,100,7,3,81.37,13800000,169596.0,2,1
5390,220,107,2,67,40,1,85.15,7550000,88667.0,3,0
5391,220,107,3,85,22,3,125.74,17400000,138381.0,3,1
5393,220,107,3,87,20,3,109.47,18500000,168996.0,2,1
5394,236,107,3,103,4,3,180.46,19000000,116303.0,3,1
5395,220,107,1,64,43,1,74.5,7200000,96644.0,2,0
5397,220,107,2,50,57,1,51.74,9600000,185543.0,2,0
5398,220,107,2,70,37,1,105.6,11500000,108902.0,5,1
5399,220,107,2,54,53,6,25.0,4600000,184000.0,3,0
5401,220,107,1,98,9,3,323.53,54500000,168454.0,4,1
5404,236,107,2,103,4,2,181.0,16200000,89503.0,3,1
5405,220,107,3,56,51,6,83.26,5980000,71823.0,2,0
5406,236,107,2,82,25,3,123.53999999999999,13700000,110895.0,3,1
5407,220,107,1,84,23,3,196.95000000000002,14000000,71084.0,4,1
5408,236,107,2,69,38,1,99.43,8550000,85990.0,3,0
5411,220,107,2,50,57,1,107.28,5500000,51268.0,3,0
5420,236,107,2,74,33,1,95.48,8000000,83787.0,3,0
5421,220,107,1,98,9,3,326.88,59800000,182942.0,4,1
5432,220,107,1,50,57,1,30.34,2100000,69216.0,2,0
5433,236,106,11,73,33,1,95.6,7600000,79498.0,4,0
5435,220,107,2,50,57,1,66.6,3400000,51051.0,0,0
5438,236,107,2,88,19,2,92.37,12000000,129912.0,3,1
5439,236,107,2,83,24,3,170.14,16500000,96979.0,3,1
5440,236,106,12,70,36,1,74.56,5600000,75107.0,3,0
5443,243,107,2,72,35,1,75.64,4200000,55526.0,3,0
5461,242,107,1,75,32,1,101.68,9700000,95397.0,2,0
5469,242,107,2,84,23,5,32.43,3200000,98674.0,1,0
5472,243,107,1,72,35,1,119.04,8300000,69724.0,2,0
5475,244,107,3,78,29,3,217.95999999999998,12600000,57809.0,5,1
5477,222,107,3,71,36,1,113.23,7500000,66237.0,5,0
5480,231,107,1,101,6,3,364.72,40980000,112360.0,4,1
5481,231,107,3,66,41,1,78.0,10500000,134615.0,3,0
5482,231,107,2,92,15,6,220.25,43980000,199682.0,5,1
5483,231,107,3,99,8,3,105.61999999999999,11500000,108881.0,2,1
5506,242,107,2,94,13,3,131.54,13130000,99818.0,4,1
5514,244,107,3,95,12,3,150.08,10200000,67964.0,3,1
5516,231,107,3,103,4,3,330.15999999999997,59500000,180216.0,0,0
5519,208,107,2,70,37,1,97.43,2850000,29252.0,3,0
5521,224,107,2,81,26,1,51.49,1070000,20781.0,2,0
5522,251,102,8,106,-4,3,92.22999999999999,6700000,72644.0,1,1
5523,251,102,8,106,-4,3,148.01999999999998,14750000,111498.0,2,1
5524,251,102,11,106,-4,3,229.67000000000002,25720000,120229.0,2,1
5525,251,102,8,106,-4,3,75.05,8160000,108728.0,1,1
5526,251,102,11,106,-4,3,124.81,11400000,107781.0,1,1
5527,251,102,8,106,-4,3,126.96000000000001,14100000,128553.0,1,1
5528,251,102,8,106,-4,3,141.35,13200000,105300.0,2,1
5529,251,102,8,106,-4,3,114.33000000000001,13500000,118079.0,2,1
5530,251,102,7,106,-4,3,232.88,24130000,110614.0,2,1
5531,251,102,7,106,-4,3,264.05,23110000,97052.0,2,1
5532,251,102,8,106,-4,3,125.36,15230000,142186.0,1,1
5533,251,107,3,96,11,3,193.45,17700000,91497.0,4,1
5534,251,107,2,101,6,3,271.24,17100000,63044.0,4,1
5535,252,107,3,85,22,5,41.25,815000,19758.0,1,1
5537,249,107,1,78,29,6,167.67,9600000,57255.0,4,0
5538,251,107,1,98,9,6,252.54,18000000,71276.0,5,1
5539,251,107,3,106,1,3,173.27999999999997,9100000,52516.0,3,1
5540,251,107,2,102,5,3,154.74,8400000,54285.0,3,1
5541,251,102,8,106,-4,3,109.0,6850000,65719.0,2,1
5542,251,102,9,106,-4,3,153.09,9580000,69366.0,3,1
5543,251,102,8,106,-4,3,149.84,9160000,67731.0,3,1
5544,251,102,8,106,-4,3,121.03999999999999,7540000,71397.0,2,1
5545,249,107,3,104,3,3,163.14,12500000,76621.0,3,1
5546,251,107,3,84,23,3,49.97,1100000,22013.0,1,0
5547,251,107,2,105,2,3,345.18,28500000,96277.0,3,1
5548,251,107,2,105,2,3,262.53000000000003,23500000,98934.0,3,1
5549,241,107,2,68,39,1,79.0,7500000,94937.0,3,0
5550,241,107,2,100,7,3,167.11,16600000,99336.0,4,1
5552,247,107,3,104,3,2,95.17,10350000,108753.0,2,0
5554,241,107,2,87,20,3,176.5,18500000,104816.0,4,1
5555,241,107,2,84,23,1,41.82,3600000,86083.0,2,0
5556,241,107,3,75,32,1,81.17,7500000,92399.0,3,0
5557,241,107,3,102,5,3,90.96000000000001,13140000,144459.0,2,1
5558,241,107,2,85,22,3,111.1,13180000,118632.0,3,1
5563,241,107,2,97,10,3,129.33,12600000,97425.0,2,1
5564,247,107,2,92,15,3,170.92000000000002,14000000,81910.0,3,1
5565,241,107,2,66,41,1,78.0,8150000,104487.0,3,0
5566,239,107,1,83,24,3,96.10000000000001,3800000,39542.0,3,1
5567,239,107,3,96,11,3,116.81,8380000,71740.0,3,1
5568,237,107,2,95,12,3,82.55,7320000,88674.0,2,1
5569,237,107,2,93,14,3,149.01,10000000,67110.0,3,1
5570,238,107,1,97,10,3,234.08,15400000,65789.0,4,1
5572,239,107,3,50,57,1,81.85,4100000,50092.0,3,0
5574,237,107,3,97,10,2,124.02000000000001,9300000,74988.0,2,1
5583,234,107,2,67,40,1,115.56,12000000,103842.0,6,0
5591,235,107,2,67,40,1,76.75,7250000,94463.0,3,0
5593,235,106,12,86,20,7,224.38,32000000,142615.0,5,1
5594,234,107,1,80,27,3,140.29999999999998,13000000,92659.0,3,1
5595,231,107,2,101,6,3,196.92000000000002,26000000,137467.0,1,1
5596,221,107,2,85,22,3,164.27,12800000,88415.0,4,1
5597,241,107,2,97,10,3,133.18,13200000,111590.0,3,1
5598,242,107,3,69,38,1,84.75,7360000,86844.0,3,0
5599,242,107,2,78,29,1,121.73,7920000,65062.0,3,0
5603,220,107,3,103,4,3,52.879999999999995,8280000,156581.0,0,1
5604,220,107,3,77,30,2,88.81,5000000,56300.0,3,1
5605,220,107,2,103,4,3,256.22,50380000,196628.0,4,1
5606,220,107,2,79,28,3,180.7,12800000,70836.0,4,1
5607,234,106,12,66,40,1,98.9,9100000,92012.0,3,0
5608,235,107,2,83,24,3,95.11,10500000,110398.0,3,1
5609,234,107,1,84,23,3,140.9,6000000,42583.0,4,1
5611,239,107,3,96,11,2,160.01,7200000,44997.0,3,1
5614,237,106,12,95,11,3,157.11,12300000,92216.0,3,1
5615,238,107,2,79,28,1,121.88,8000000,65638.0,3,0
5616,252,107,3,83,24,2,172.43,4300000,24938.0,4,1
5618,241,107,2,86,21,5,46.510000000000005,4900000,105354.0,1,1
5622,242,107,2,62,45,6,118.32,5500000,46484.0,3,0
5623,248,106,12,75,31,1,94.19,5250000,55738.0,3,0
5624,248,107,3,85,22,3,37.18,3030000,81495.0,1,1
5626,244,107,3,97,10,3,93.36999999999999,7000000,74971.0,2,1
5634,251,107,3,85,22,5,21.42,1000000,46685.0,1,1
5635,251,103,12,106,-3,2,73.02000000000001,9090000,133299.0,1,1
5637,234,107,3,73,34,1,86.03,14000000,162734.0,3,0
5641,235,107,1,85,22,5,36.26,5250000,144788.0,1,1
5644,236,107,2,85,22,3,125.59,10680000,85039.0,2,1
5645,236,107,2,82,25,2,71.01,6500000,91536.0,2,1
5646,234,107,2,75,32,2,133.18,19880000,149272.0,3,1
5649,242,107,3,86,21,2,77.43,7500000,96862.0,2,1
5650,248,106,11,84,22,3,131.13,11000000,83886.0,3,1
5651,248,106,11,84,22,3,99.16999999999999,9000000,90753.0,3,1
5652,241,107,2,86,21,2,105.46000000000001,9280000,87995.0,2,0
5653,241,107,3,104,3,3,231.17000000000002,32600000,157156.0,3,1
5654,247,107,2,97,10,3,131.55,12560000,113420.0,2,1
5655,251,107,3,85,22,3,133.92000000000002,13300000,99313.0,4,1
5656,251,107,2,89,18,6,693.97,43800000,63115.0,9,1
5658,221,107,2,71,36,1,69.55,5200000,74766.0,2,0
5659,235,107,2,68,39,1,61.9,6250000,100969.0,2,0
5661,234,107,2,66,41,1,96.73,13000000,134395.0,3,0
5667,235,107,3,69,38,1,83.43,9100000,109073.0,3,0
5668,234,107,3,69,38,1,142.74,16900000,118397.0,4,0
5669,234,107,3,85,22,2,157.14999999999998,19880000,126503.0,3,0
5671,237,107,3,95,12,3,163.87,13300000,81162.0,3,1
5672,238,107,2,98,9,2,165.23,13060000,79041.0,4,1
5673,238,107,3,50,57,6,85.5,5100000,59649.0,4,0
5679,241,107,2,70,37,1,94.0,8700000,92553.0,3,0
5680,241,107,3,77,30,1,89.13,7250000,81342.0,3,0
5685,241,107,3,75,32,1,91.57,7960000,86928.0,3,0
5686,241,107,3,76,31,1,108.8,11500000,105699.0,3,0
5688,247,107,3,87,20,3,149.26999999999998,14000000,93790.0,2,1
5689,241,107,3,77,30,1,37.24,4350000,116810.0,2,0
5690,247,107,3,83,24,2,94.82,9400000,99135.0,3,0
5691,247,107,3,94,13,1,97.36999999999999,10000000,102701.0,3,0
5692,252,107,3,86,21,2,108.01,3100000,28701.0,2,1
5693,252,107,3,86,21,2,111.21,2800000,25178.0,3,1
5694,251,107,3,106,1,3,146.07,9750000,72280.0,3,1
5695,251,107,3,105,2,3,141.73,10250000,72321.0,2,1
5697,251,107,3,106,1,3,108.36,6650000,61370.0,2,1
5698,251,106,12,107,-1,3,141.91000000000003,9900000,78472.0,2,1
5699,251,107,3,106,1,3,194.48000000000002,10800000,55533.0,3,1
5700,251,107,2,96,11,5,33.8,2300000,68047.0,0,1
5703,208,107,3,96,11,2,155.78,6000000,38516.0,4,1
5704,221,107,3,106,1,3,123.02000000000001,15630000,127053.0,3,1
5705,221,107,3,84,23,3,109.44999999999999,8200000,74920.0,3,1
5711,231,107,1,76,31,1,111.28,12050000,108285.0,3,0
5716,242,107,3,88,19,3,81.57,3600000,44134.0,3,1
5730,231,107,3,87,20,6,178.95,29500000,164851.0,4,1
5731,231,107,2,67,40,1,66.75,7000000,104869.0,2,0
5734,242,107,2,95,12,3,140.18,15080000,107576.0,3,1
5737,242,106,12,83,23,3,132.46,10150000,76627.0,3,0
5738,242,107,2,82,25,5,38.58,4200000,108865.0,1,1
5739,242,107,3,76,31,1,122.25,11800000,96524.0,4,0
5742,243,107,2,62,45,6,101.26,13200000,130357.0,2,0
5757,242,107,2,82,25,3,97.85,8700000,88912.0,2,1
5765,220,107,2,65,42,1,53.8,6500000,120818.0,2,0
5766,236,107,3,102,5,3,78.24,6800000,86912.0,1,1
5767,220,107,3,97,10,3,144.5,25000000,173010.0,3,1
5783,236,107,3,70,37,1,91.5,6800000,74317.0,3,0
5816,220,107,1,100,7,3,82.27000000000001,13540000,164580.0,2,1
5817,236,107,3,84,23,3,101.72999999999999,10700000,105180.0,3,1
5818,220,107,3,84,23,2,74.34,10500000,141243.0,4,1
5819,236,107,2,0,107,3,107.47,11350000,105611.0,3,1
5820,220,106,12,64,42,1,94.0,12000000,127660.0,3,0
5821,236,107,2,69,38,1,97.13,9800000,100896.0,3,0
5843,220,107,1,85,22,1,96.03999999999999,15000000,156185.0,3,1
5844,220,107,2,50,57,1,80.48,8300000,103131.0,3,0
5845,220,107,3,85,22,3,105.03999999999999,12800000,121858.0,3,1
5846,220,107,3,50,57,1,76.34,8100000,106104.0,3,0
5848,236,107,2,69,38,1,80.4,6950000,86443.0,3,0
5849,220,107,3,87,20,3,101.09,12500000,123652.0,2,1
5851,220,107,3,50,57,1,78.4,6300000,80357.0,3,0
5852,220,107,3,50,57,1,85.08,10500000,123413.0,3,0
5853,220,107,2,101,6,3,154.24,20880000,135373.0,3,1
5854,236,107,2,70,37,1,95.49,5700000,59692.0,3,0
